emp_length,homeownership,annual_income,verified_income,debt_to_income,delinq_2y,months_since_last_delinq,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,current_accounts_delinq,total_collection_amount_ever,num_accounts_30d_past_due,account_never_delinq_percent,public_record_bankrupt,loan_purpose,loan_amount,term,interest_rate,installment,loan_grade_status_default,region,pd_score,data_split,PCA1,PCA2,cluster,risk_level
4.0,rent,180000.0,source verified,1.12,0.0,75,0.0,12.0,9.0,27800.0,5459.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,30000,36,10.9,980.75,0.0,unknown,0.2509656754273721,train,0.20552240736549823,3.60156747491932,0,Low
10.0,mortgage,55200.0,not verified,18.67,0.0,25,0.0,25.0,12.0,206967.0,57403.0,0.0,0.0,0.0,100.0,0.0,credit_card,16000,36,6.08,487.34,0.0,unknown,0.053677772830796805,train,0.1544667861787984,-0.4516346414471324,0,Low
10.0,rent,42000.0,not verified,25.23,1.0,22,1.0,23.0,9.0,55732.0,29882.0,0.0,0.0,0.0,95.7,0.0,credit_card,20000,36,12.61,670.13,0.0,unknown,0.2192846495709924,train,-0.37655016804726715,0.19676215128955862,1,Moderate
4.0,own,60000.0,verified,26.88,0.0,25,2.0,45.0,23.0,350266.0,76834.0,0.0,193.0,0.0,100.0,0.0,credit_card,15000,36,18.06,542.74,1.0,unknown,0.2570976913911597,train,2.326519927020813,-2.35205096947506,2,High
10.0,mortgage,120000.0,source verified,21.45,0.0,25,0.0,34.0,10.0,179741.0,140264.39999999988,0.0,0.0,0.0,100.0,0.0,debt_consolidation,16000,60,13.59,368.9,0.0,unknown,0.7225096163734774,train,2.027095990376054,-0.3752618526882028,3,Very High
4.0,mortgage,63000.0,source verified,15.3,0.0,78,3.0,22.0,11.0,33048.0,20366.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,10000,36,16.02,351.67,0.0,unknown,0.829846765899414,train,-1.1718847781573685,-0.5308323249637091,3,Very High
10.0,mortgage,155000.0,verified,16.13,0.0,25,2.0,33.0,12.0,294645.0,96202.0,0.0,0.0,0.0,100.0,0.0,major_purchase,25000,36,9.93,805.86,0.0,unknown,0.38507421420059473,train,2.8002380398028315,0.6157126152247554,2,High
1.0,rent,40000.0,source verified,2.91,0.0,25,2.0,7.0,4.0,17000.0,4606.6,0.0,0.0,0.0,100.0,0.0,car,12000,36,9.92,386.76,0.0,unknown,0.15995302917252174,train,-2.908081570639757,1.3204228257465687,0,Low
3.0,rent,42500.0,not verified,18.55,0.0,25,1.0,7.0,6.0,41886.0,27474.0,0.0,0.0,0.0,100.0,0.0,credit_card,6000,36,7.35,186.23,0.0,unknown,0.26512353544634676,train,-2.662036063166732,-0.2926159646728794,0,Low
10.0,own,180000.0,source verified,9.19,0.0,38,2.0,20.0,8.0,441037.0,53298.0,0.0,0.0,0.0,75.0,0.0,debt_consolidation,12000,36,10.91,392.36,0.0,unknown,0.1191294041439651,train,1.043777590383009,0.8263763608825176,2,High
4.0,mortgage,75000.0,source verified,8.46,0.0,25,1.0,24.0,18.0,293947.0,140264.39999999988,0.0,0.0,0.0,100.0,0.0,house,10000,60,13.59,230.57,0.0,unknown,0.4486409921987387,train,1.345447331468624,-0.8896096826717111,2,High
1.0,rent,110000.0,not verified,11.62,1.0,19,6.0,15.0,6.0,50939.0,19887.0,0.0,0.0,0.0,90.9,0.0,credit_card,8500,36,7.34,263.78,0.0,unknown,0.05451979543143311,train,-1.4552223823448676,0.11569185319369371,1,Moderate
10.0,own,172000.0,verified,24.31,0.0,25,1.0,32.0,17.0,527676.9999999995,110739.0,0.0,0.0,0.0,100.0,0.0,home_improvement,36000,60,15.05,857.39,0.0,unknown,0.7459578504026758,test,4.852711099654428,1.0382340514275408,2,High
4.0,mortgage,85000.0,source verified,22.73,0.0,25,1.0,16.0,9.0,428429.0,69424.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,9000,36,16.01,316.46,0.0,unknown,0.15106038442938718,train,0.17478736028047395,-0.5751875298490965,0,Low
10.0,rent,42000.0,not verified,9.91,0.0,35,0.0,21.0,10.0,50600.0,11048.0,0.0,0.0,0.0,95.2,0.0,debt_consolidation,7200,36,7.34,223.44,0.0,unknown,0.09665717934066666,train,-1.9584777997834808,-0.3207055254656106,0,Low
3.0,rent,36000.0,not verified,29.47,0.0,25,4.0,11.0,5.0,46680.0,44111.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,6100,36,21.45,238.94,1.0,unknown,0.7889452403723585,train,-1.9895827649289348,-1.0487963645933671,3,Very High
10.0,own,37000.0,not verified,4.25,0.0,25,0.0,12.0,7.0,19900.0,4606.6,0.0,0.0,0.0,100.0,0.0,debt_consolidation,10000,36,6.72,307.5,0.0,unknown,0.09167105431091245,train,-2.4600952284046835,0.6819750336676454,0,Low
1.0,own,45000.0,source verified,16.97,0.0,25,3.0,11.0,8.0,56393.0,20877.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,25000,36,21.45,947.67,1.0,unknown,0.7147449023573672,train,-0.607086447506648,1.8158454613905255,3,Very High
10.0,mortgage,40000.0,verified,19.44,0.0,25,1.0,26.0,13.0,38688.0,17445.0,0.0,148.0,0.0,100.0,1.0,debt_consolidation,16000,60,21.45,477.35,1.0,unknown,0.9313833505901343,train,-0.3158150393782647,-0.021182396324970924,3,Very High
2.0,rent,180000.0,not verified,6.06,1.0,10,2.0,27.0,9.0,56000.0,34611.0,0.0,0.0,0.0,85.2,0.0,credit_card,32000,60,14.08,745.92,0.0,unknown,0.26126440502019976,test,1.328129927154055,2.8015778527727693,1,Moderate
3.0,rent,51000.0,verified,17.25,0.0,25,1.0,12.0,8.0,52441.0,38608.0,0.0,0.0,0.0,100.0,1.0,credit_card,12000,36,15.05,416.28,0.0,unknown,0.5503278460700544,train,-1.690788962116288,0.03535587628473238,0,Low
10.0,rent,45000.0,not verified,23.33,0.0,25,0.0,38.0,19.0,85062.0,27762.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,10000,36,9.44,320.05,0.0,unknown,0.24122860475813787,train,-0.03781867174434418,-1.8920626615179013,0,Low
2.0,mortgage,31200.0,verified,33.19,0.0,53,2.0,18.0,9.0,40580.0,30433.0,0.0,0.0,0.0,75.0,0.0,debt_consolidation,2200,36,17.09,105.49,1.0,unknown,0.9333336779455936,test,-2.0560767178397445,-1.66412104281617,3,Very High
1.0,rent,28000.0,not verified,19.93,0.0,25,1.0,13.0,9.0,33085.0,21669.0,0.0,0.0,0.0,100.0,0.0,credit_card,4800,36,16.01,168.78,0.0,unknown,0.5554368724811461,train,-2.5504418404511173,-0.7827806709588842,0,Low
10.0,mortgage,75000.0,source verified,15.31,0.0,25,2.0,32.0,23.0,88855.0,28400.0,0.0,0.0,0.0,100.0,1.0,home_improvement,35000,60,10.9,759.25,0.0,unknown,0.2068010391131337,train,2.047783139120508,0.6044508907121563,2,High
5.0,rent,100000.0,not verified,22.88,0.0,49,2.0,19.0,9.0,96081.0,49906.0,0.0,0.0,0.0,89.5,0.0,credit_card,35000,36,12.62,1076.23,0.0,unknown,0.2315178683238841,train,1.1028141645290106,1.970450077595252,2,High
5.882636248415716,own,42000.0,verified,14.4,0.0,25,2.0,7.0,4.0,18785.0,15755.0,0.0,0.0,0.0,100.0,0.0,other,10000,60,21.45,273.08,1.0,unknown,0.9036982508507068,test,-2.172007471156265,1.0077104759642548,3,Very High
2.0,rent,89000.0,not verified,18.65,0.0,24,0.0,20.0,10.0,114770.0,52475.0,0.0,0.0,0.0,95.0,0.0,credit_card,19600,36,6.07,590.25,0.0,unknown,0.0840259237083552,train,-0.23961247536283284,0.47331383420433865,0,Low
3.0,mortgage,50000.0,verified,27.08,0.0,39,2.0,20.0,11.0,288973.0,46068.0,0.0,0.0,0.0,95.0,1.0,debt_consolidation,26000,60,21.45,715.88,1.0,unknown,0.8270798221586271,train,0.9925147134896195,0.6601059545053827,3,Very High
6.0,mortgage,99000.0,not verified,11.73,0.0,25,3.0,22.0,12.0,53203.0,27819.0,0.0,0.0,0.0,100.0,1.0,home_improvement,12000,60,18.06,305.12,1.0,unknown,0.6532338481101703,train,-0.34223258695917497,0.14639180363274953,3,Very High
0.0,rent,150000.0,source verified,7.82,0.0,25,2.0,45.0,22.0,381481.0,93341.0,0.0,0.0,0.0,100.0,0.0,medical,13000,36,6.07,391.5,0.0,unknown,0.02251970042178624,train,2.51130533203455,-1.3978822845689869,2,High
3.0,rent,57000.0,source verified,18.88,0.0,24,3.0,35.0,22.0,97124.0,68759.0,0.0,0.0,0.0,97.1,0.0,house,11750,60,17.09,292.59,1.0,unknown,0.6118575877446704,train,0.9013441720395977,-1.539232612662827,3,Very High
10.0,mortgage,99000.0,source verified,20.78,0.0,25,1.0,28.0,13.0,415771.0,57617.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,30000,60,9.93,636.38,0.0,unknown,0.5994125727291418,train,2.4002708039100473,0.8693089465716041,2,High
6.0,rent,44000.0,source verified,19.42,0.0,25,1.0,12.0,6.0,63963.0,39654.0,0.0,0.0,0.0,100.0,0.0,credit_card,7000,36,6.08,213.21,0.0,unknown,0.027219650597586128,train,-2.109805402201233,-0.4400885972546906,0,Low
4.0,rent,97000.0,not verified,0.33,0.0,62,2.0,11.0,6.0,25854.0,11195.0,0.0,0.0,0.0,81.8,0.0,other,35000,36,16.01,1076.23,0.0,unknown,0.16046738167856298,train,-0.44235466711898724,3.785885675750563,0,Low
10.0,mortgage,30000.0,not verified,8.56,0.0,25,0.0,8.0,4.0,22300.0,10709.0,0.0,0.0,0.0,100.0,1.0,credit_card,10000,60,13.59,230.57,0.0,unknown,0.20316903700426298,train,-2.550286019817125,0.9350539381734567,0,Low
5.882636248415716,own,50000.0,source verified,14.16,0.0,25,2.0,13.0,5.0,55089.0,29320.0,0.0,0.0,0.0,100.0,0.0,other,20000,36,9.92,644.6,0.0,unknown,0.25264054681054815,train,-1.1852901074341933,1.23953857674501,0,Low
5.0,mortgage,115000.0,source verified,12.89,0.0,26,2.0,32.0,12.0,527676.9999999995,88149.0,0.0,0.0,0.0,75.0,0.0,small_business,40000,60,15.04,952.44,0.0,unknown,0.5447529829716429,train,3.5942885323659546,2.178931832462613,2,High
2.0,mortgage,80000.0,not verified,9.92,0.0,45,3.0,29.0,11.0,322553.0,20241.0,0.0,0.0,0.0,92.9,0.0,credit_card,12000,36,6.71,368.94,0.0,unknown,0.008634189244098584,train,-0.15010054320455388,-0.3723717591286646,0,Low
7.0,mortgage,60000.0,source verified,27.06,0.0,77,2.0,23.0,13.0,94036.0,44347.0,0.0,0.0,0.0,95.7,1.0,debt_consolidation,10000,36,11.99,332.1,0.0,unknown,0.2049167625628156,train,-0.46245608016065165,-1.3849644605362652,0,Low
0.0,rent,50000.0,source verified,13.3,1.0,12,1.0,21.0,13.0,31300.0,15584.0,0.0,0.0,0.0,75.0,0.0,credit_card,10000,36,13.59,339.79,0.0,unknown,0.15288154859508993,test,-1.7041000113955924,-0.17640880311070153,1,Moderate
9.0,mortgage,91000.0,not verified,24.99,0.0,25,7.0,44.0,23.0,307277.0,105205.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,15000,36,7.35,465.57,0.0,unknown,0.05929417675458733,train,3.1519894557450003,-2.7175914426765466,2,High
10.0,mortgage,75000.0,source verified,0.54,0.0,32,4.0,17.0,7.0,253569.0,4606.6,0.0,200.0,0.0,75.0,0.0,major_purchase,24000,60,10.42,514.91,0.0,unknown,0.3435091132162652,test,-0.23001362788909716,2.1562258679666706,1,Moderate
10.0,mortgage,180000.0,source verified,16.72,0.0,25,0.0,14.0,7.0,527676.9999999995,78003.0,0.0,0.0,0.0,84.6,0.0,debt_consolidation,40000,36,7.97,1076.23,0.0,unknown,0.10343048102151406,test,3.074283773185164,3.1071626308117586,2,High
5.882636248415716,mortgage,65000.0,not verified,10.62,0.0,29,1.0,28.0,13.0,168410.0,25122.0,0.0,0.0,0.0,92.6,0.0,debt_consolidation,25000,60,9.92,530.2,0.0,unknown,0.11221051010648356,train,0.4827664788720595,0.9822055136462483,3,Very High
4.0,mortgage,170000.0,not verified,14.23,0.0,25,1.0,36.0,16.0,296303.0,95665.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,25000,60,9.93,530.32,0.0,unknown,0.5342362160778285,test,3.00286853908189,0.4630389340333982,2,High
2.0,rent,70000.0,not verified,21.79,0.0,25,1.0,17.0,8.0,216901.0,32432.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,24000,60,14.07,559.31,0.0,unknown,0.643672098760179,train,0.037252685981076616,1.1994011316877058,3,Very High
5.0,own,60000.0,source verified,5.96,0.0,32,0.0,12.0,5.0,17000.0,9799.0,0.0,0.0,0.0,75.0,0.0,credit_card,15000,60,14.08,349.65,0.0,unknown,0.5677619815086331,train,-2.044106412126107,1.833542331815759,3,Very High
1.0,mortgage,100000.0,source verified,22.49,0.0,45,2.0,39.0,12.0,220075.0,98692.0,0.0,0.0,0.0,92.1,0.0,other,36000,60,12.62,812.13,0.0,unknown,0.3801455262430905,train,2.829329995803096,0.9347653228582172,2,High
10.0,rent,68000.0,source verified,17.28,0.0,25,3.0,38.0,23.0,205036.0,37791.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,20000,60,16.02,486.58,0.0,unknown,0.5243101089100728,train,1.8551914807493337,-0.756680080125423,3,Very High
0.0,mortgage,42500.0,source verified,24.57,0.0,25,2.0,21.0,7.0,123232.0,57581.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,11000,36,18.06,398.01,1.0,unknown,0.7435234231786206,train,-0.9201157776723827,-0.5472247017701474,3,Very High
2.0,rent,52000.0,not verified,21.3,0.0,75,1.0,19.0,9.0,73249.0,34442.0,0.0,0.0,0.0,94.7,0.0,credit_card,15000,60,14.08,349.65,0.0,unknown,0.6035254593312165,train,-0.9530008806956723,0.23228114397718383,3,Very High
2.0,rent,68250.0,source verified,8.63,0.0,70,0.0,39.0,14.0,98559.0,90416.0,0.0,336.0,0.0,100.0,0.0,credit_card,13500,60,16.02,328.44,0.0,unknown,0.3892661236469603,test,0.5095369194045765,-0.5175754251448746,3,Very High
3.0,mortgage,55000.0,source verified,8.66,0.0,25,0.0,8.0,6.0,122838.0,16537.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,10000,60,11.99,222.4,0.0,unknown,0.5439703401307786,test,-2.0074370258584806,1.1105007082444962,0,Low
10.0,own,85000.0,not verified,26.49,0.0,25,0.0,28.0,20.0,117100.0,53291.0,0.0,0.0,0.0,100.0,0.0,credit_card,25000,36,6.72,768.74,0.0,unknown,0.09299341541110538,test,1.5558673306573862,-0.35838951777602834,2,High
10.0,mortgage,180000.0,source verified,8.37,0.0,25,7.0,8.0,7.0,125809.0,90942.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,25000,60,19.03,648.93,1.0,unknown,0.8517539473529725,train,1.6849179010901323,2.154593882693267,3,Very High
7.0,own,95000.0,source verified,11.33,0.0,25,0.0,9.0,7.0,77389.0,46601.0,0.0,138.0,0.0,100.0,0.0,debt_consolidation,28000,36,6.71,860.86,0.0,unknown,0.10959123052759187,train,-0.1418911753655813,2.303759860895976,0,Low
2.0,rent,71000.0,not verified,15.48,0.0,25,0.0,19.0,10.0,71270.0,39261.0,0.0,0.0,0.0,100.0,0.0,credit_card,10000,36,6.07,304.54,0.0,unknown,0.2647628496068233,train,-1.4071475275499583,-0.3077727566753951,0,Low
3.0,mortgage,41200.0,source verified,16.95,0.0,55,0.0,20.0,9.0,191066.0,47940.0,0.0,0.0,0.0,85.0,0.0,other,10000,36,7.35,310.38,0.0,unknown,0.19511082730926813,test,-1.2282791870729004,-0.41563774877566667,0,Low
5.882636248415716,rent,44088.0,not verified,27.93,0.0,25,1.0,32.0,18.0,71174.0,37694.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,10000,36,13.59,339.79,0.0,unknown,0.7043141612526514,train,-0.26407999467594023,-2.051249815531984,3,Very High
0.0,rent,28000.0,source verified,5.87,0.0,25,1.0,23.0,7.0,28874.0,4606.6,0.0,316.0,0.0,100.0,0.0,debt_consolidation,2500,36,13.59,105.49,0.0,unknown,0.12970168284772146,train,-2.9628786966948524,-0.4897104508864699,0,Low
0.0,own,95000.0,not verified,12.42,0.0,25,0.0,20.0,5.0,390874.0,37792.0,0.0,0.0,0.0,100.0,0.0,other,6500,36,6.07,195.72,0.0,unknown,0.08091525718322251,test,-0.9852250551971757,-0.15949894201646217,0,Low
9.0,rent,88000.0,source verified,13.04,0.0,58,2.0,41.0,11.0,39353.0,24021.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,10000,36,7.97,313.23,0.0,unknown,0.29107535344861735,train,-0.2786530948390299,-0.8343842366116198,0,Low
6.0,rent,80000.0,verified,11.88,0.0,25,2.0,11.0,9.0,27100.0,14056.0,0.0,0.0,0.0,100.0,1.0,house,40000,36,11.99,1076.23,0.0,unknown,0.39728612075719416,train,0.11459828036126633,2.869129794241482,3,Very High
5.0,rent,45000.0,not verified,25.41,0.0,34,3.0,20.0,14.0,72097.0,33160.0,0.0,0.0,0.0,95.0,0.0,other,16000,36,16.02,562.68,0.0,unknown,0.5295014092645735,train,-0.40801168247034386,-0.5034890180903064,3,Very High
1.0,rent,69000.0,not verified,27.74,0.0,63,5.0,23.0,16.0,95775.0,48638.0,0.0,0.0,0.0,95.7,0.0,debt_consolidation,10000,36,19.42,368.69,1.0,unknown,0.8759036783228965,train,-0.06553275965940616,-1.4904964413086752,3,Very High
10.0,mortgage,35000.0,not verified,23.01,0.0,25,0.0,33.0,16.0,185161.0,86272.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,2400,36,7.96,105.49,0.0,unknown,0.20872172220376278,test,-0.06140154735078536,-2.6439520153737255,0,Low
5.882636248415716,mortgage,82000.0,verified,18.09,1.0,5,5.0,28.0,16.0,366648.0,38119.0,0.0,609.0,0.0,82.1,0.0,other,20000,36,19.03,733.43,1.0,unknown,0.41292050142366105,train,1.5622549581369323,-0.22244135501737333,1,Moderate
10.0,rent,82000.0,source verified,7.08,0.0,25,6.0,16.0,14.0,32200.0,10401.0,0.0,0.0,0.0,100.0,0.0,credit_card,30000,36,16.01,1054.86,0.0,unknown,0.7376915236195404,train,0.6197385349562432,2.041610821945398,3,Very High
0.0,own,28000.0,not verified,2.54,0.0,25,0.0,7.0,4.0,17000.0,4606.6,0.0,0.0,0.0,100.0,0.0,other,3600,36,6.72,110.7,0.0,unknown,0.25352352585617877,train,-3.7710139141887855,0.4547205553230105,0,Low
3.0,mortgage,92000.0,not verified,25.33,0.0,25,1.0,33.0,8.0,260226.0,51302.0,0.0,0.0,0.0,100.0,1.0,home_improvement,20000,36,6.07,609.08,0.0,unknown,0.05889564251022776,train,0.756886149343529,-0.34384851938267724,2,High
1.0,rent,40000.0,source verified,29.72,0.0,25,0.0,20.0,10.0,57628.0,34805.0,0.0,0.0,0.0,100.0,0.0,credit_card,16000,36,6.07,487.26,0.0,unknown,0.06508734048133047,train,-1.0917261383547796,-0.4850083047872241,0,Low
1.0,mortgage,170000.0,verified,22.66,0.0,25,2.0,31.0,22.0,349067.0,101835.0,0.0,305.0,0.0,100.0,0.0,debt_consolidation,24000,36,13.58,815.38,0.0,unknown,0.41804047226418645,train,3.518696555042287,-0.340717841850117,2,High
5.0,rent,30000.0,source verified,5.68,0.0,25,1.0,13.0,4.0,17000.0,4606.6,0.0,0.0,0.0,100.0,0.0,credit_card,2000,36,10.42,105.49,0.0,unknown,0.12741154279401706,test,-3.3769155201508685,0.04941574958623118,0,Low
3.0,rent,52500.0,source verified,9.73,1.0,18,0.0,8.0,7.0,79622.0,71415.0,0.0,0.0,0.0,87.5,0.0,other,2000,36,11.98,105.49,0.0,unknown,0.27047886275607247,train,-2.3424907083332216,-0.23560576984288673,1,Moderate
8.0,rent,28000.0,source verified,2.78,1.0,16,0.0,23.0,9.0,41300.0,4606.6,0.0,0.0,0.0,91.3,0.0,vacation,6500,36,9.43,208.01,0.0,unknown,0.07490049342163896,train,-2.371917343979108,-0.001919015409114655,1,Moderate
6.0,rent,70000.0,not verified,39.07,0.0,25,3.0,33.0,23.0,109647.0,75898.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,8000,36,16.02,281.34,0.0,unknown,0.9026897066560944,test,1.1029188528652585,-3.123167975589237,3,Very High
5.882636248415716,rent,28000.0,verified,25.43,0.0,25,0.0,7.0,7.0,19345.0,8243.0,0.0,92.0,0.0,100.0,0.0,debt_consolidation,7000,36,18.06,253.28,1.0,unknown,0.7368038745661173,train,-2.6543451685858526,-0.25304412653297675,0,Low
2.0,rent,125000.0,source verified,2.47,0.0,25,1.0,11.0,6.0,88500.0,11361.0,0.0,0.0,0.0,100.0,0.0,credit_card,25000,60,12.61,563.85,0.0,unknown,0.09315317005753034,train,-0.6684811955321577,2.8849366861569687,0,Low
10.0,mortgage,60000.0,source verified,22.92,0.0,25,1.0,29.0,19.0,374897.0,48921.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,15000,60,14.07,349.57,0.0,unknown,0.6663990299980904,train,1.4609652128681376,-0.9613810497445782,3,Very High
2.0,rent,100000.0,source verified,27.71,0.0,29,4.0,38.0,17.0,130869.0,51510.0,0.0,0.0,0.0,89.5,0.0,debt_consolidation,35000,36,10.42,1076.23,0.0,unknown,0.0723594411102613,train,2.5409209818596423,0.4836660046227163,2,High
3.0,rent,180000.0,source verified,14.04,1.0,21,2.0,27.0,8.0,96538.0,65694.0,0.0,0.0,0.0,84.6,1.0,debt_consolidation,26000,36,10.42,844.09,0.0,unknown,0.5938228122816906,train,1.3990088312874067,1.6306420416310947,1,Moderate
10.0,mortgage,45000.0,source verified,11.79,0.0,25,1.0,16.0,6.0,105050.0,16491.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,12000,60,17.47,301.28,1.0,unknown,0.5899903230245924,train,-1.407325439043414,0.6906784879287897,3,Very High
2.0,rent,28000.0,not verified,30.54,0.0,25,1.0,7.0,7.0,36280.0,27636.0,0.0,0.0,0.0,100.0,0.0,credit_card,10000,60,10.91,216.98,0.0,unknown,0.35591722318135827,train,-2.0547744134188273,-0.24578966989240933,0,Low
10.0,mortgage,90000.0,not verified,18.63,0.0,25,0.0,31.0,13.0,321900.0,30997.0,0.0,0.0,0.0,100.0,0.0,home_improvement,15000,36,6.07,451.73,0.0,unknown,0.023579893005798852,train,0.6842542882061086,-0.5065075569448266,2,High
5.0,rent,60000.0,not verified,9.24,0.0,33,0.0,15.0,7.0,27540.0,8770.0,0.0,0.0,0.0,93.3,0.0,debt_consolidation,10000,36,14.08,342.17,0.0,unknown,0.40080955307252764,train,-2.202898162379422,0.6600100522315129,0,Low
3.0,rent,28000.0,not verified,14.31,0.0,25,1.0,24.0,14.0,33000.0,6979.0,0.0,0.0,0.0,95.7,1.0,debt_consolidation,5000,36,7.35,155.19,0.0,unknown,0.13143145924680355,test,-2.1327707086897747,-1.3957017075073375,0,Low
10.0,rent,74000.0,not verified,14.39,0.0,25,1.0,17.0,11.0,90000.0,29504.0,0.0,0.0,0.0,100.0,0.0,small_business,28125,60,12.62,634.48,0.0,unknown,0.352869015893487,train,0.25081247723834454,1.6799043607125081,3,Very High
10.0,rent,119568.0,verified,22.04,0.0,25,1.0,21.0,16.0,101559.0,70239.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,10000,36,15.04,346.85,0.0,unknown,0.870875193790986,train,0.47378441992307097,-0.8403496012120107,3,Very High
5.882636248415716,mortgage,28000.0,source verified,0.0,0.0,25,3.0,14.0,7.0,64000.0,4606.6,0.0,0.0,0.0,100.0,0.0,other,10000,60,9.92,212.08,0.0,unknown,0.32107930876983376,train,-2.162194379500127,0.9082019827738268,0,Low
2.0,mortgage,151000.0,verified,15.81,0.0,28,3.0,30.0,17.0,160259.0,77372.0,0.0,0.0,0.0,86.7,0.0,home_improvement,40000,60,10.9,867.71,0.0,unknown,0.5759173359370197,train,3.1305901515998067,1.779862480270891,2,High
6.0,rent,70000.0,not verified,27.6,0.0,25,4.0,22.0,11.0,92378.0,45569.0,0.0,0.0,0.0,100.0,0.0,credit_card,10000,36,6.72,307.5,0.0,unknown,0.31453906596133296,train,-0.5092031758298223,-1.330802827086544,0,Low
4.0,own,35000.0,verified,29.12,0.0,25,0.0,34.0,18.0,72470.0,37589.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,8000,36,6.07,240.92,0.0,unknown,0.3215073017176479,test,-0.41969613765151637,-2.311952277506378,0,Low
2.0,rent,84000.0,verified,7.57,0.0,25,1.0,8.0,4.0,38401.0,35702.0,0.0,0.0,0.0,100.0,0.0,house,35000,60,11.99,778.38,0.0,unknown,0.9599998419788427,test,-0.4258439665431026,3.3942701037791037,3,Very High
2.0,mortgage,180000.0,source verified,10.67,0.0,25,1.0,30.0,14.0,513156.0,35893.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,20000,36,6.07,602.3,0.0,unknown,0.01022388624215981,train,2.124616313296846,0.6845170985298349,2,High
5.0,own,28000.0,verified,31.61,0.0,25,0.0,7.0,5.0,43376.0,14488.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,9000,36,10.41,292.15,0.0,unknown,0.6944549504730233,train,-2.395250250064341,-0.3561156622955747,0,Low
0.0,rent,60000.0,source verified,8.7,0.0,25,1.0,8.0,4.0,17000.0,11539.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,20000,60,14.07,466.1,0.0,unknown,0.8207619890347179,test,-1.8819177074362057,2.190522658924067,3,Very High
10.0,rent,65000.0,not verified,15.05,0.0,25,1.0,36.0,18.0,101727.0,22442.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,3000,36,6.07,105.49,0.0,unknown,0.047567574371769186,train,-0.5881079414479937,-2.051049962273612,0,Low
10.0,own,52000.0,source verified,2.28,0.0,25,7.0,8.0,5.0,17000.0,4606.6,0.0,742.7999999999993,0.0,100.0,0.0,major_purchase,10000,36,11.99,332.1,0.0,unknown,0.27082540789026893,train,-2.214545935517367,0.5637228087035797,0,Low
